,Unnamed: 0,event.start,event.end,@timestamp,agent.ephemeral_id,destination.bytes,destination.ip,destination.mac,destination.packets,destination.port,event.duration,event.type,flow.final,flow.id,host.ip,host.mac,network.bytes,network.community_id,network.packets,network.transport,network.type,source.bytes,source.ip,source.mac,source.packets,source.port,Binary
0,596,153,148,29,0,1,0,0,1,79,192,0,0,137,1,1,1,29,1,0,0,0,0,0,0,405,0
1,596,153,148,29,0,1,0,0,1,380,76,0,0,137,1,1,1,29,1,0,0,0,0,0,0,13,0
2,596,153,148,29,0,1,0,0,1,392,137,0,0,137,1,1,1,29,1,0,0,0,0,0,0,319,0
3,439,129,122,14,0,0,0,0,0,1,0,0,0,37,1,1,0,34,0,0,0,0,0,0,0,555,1
4,24,24,23,0,0,0,0,0,0,74,0,1,1,30,1,1,0,83,0,0,0,0,0,0,0,399,1
5,596,153,148,29,0,1,0,0,1,388,100,0,0,137,1,1,1,29,1,0,0,0,0,0,0,445,0
6,503,136,129,15,0,0,0,0,0,8,0,0,0,58,1,1,0,144,0,0,0,0,0,0,0,102,1
7,596,153,148,29,0,1,0,0,1,288,133,0,0,137,1,1,1,29,1,0,0,0,0,0,0,592,0
8,596,153,148,29,0,1,0,0,1,88,171,0,0,137,1,1,1,29,1,0,0,0,0,0,0,141,0
9,539,141,134,15,0,0,0,0,0,13,14,0,0,70,1,1,2,132,1,0,0,1,0,0,1,481,1
10,73,42,40,3,0,0,0,0,0,92,0,1,1,28,1,1,0,107,0,0,0,0,0,0,0,314,1
11,596,153,148,29,0,1,0,0,1,310,110,0,0,137,1,1,1,29,1,0,0,0,0,0,0,294,0
12,596,153,148,29,0,1,0,0,1,203,96,0,0,137,1,1,1,29,1,0,0,0,0,0,0,110,0
13,596,153,148,29,0,1,0,0,1,181,136,0,0,137,1,1,1,29,1,0,0,0,0,0,0,330,0
14,450,130,123,14,0,0,0,0,0,2,0,0,0,105,1,1,0,59,0,0,0,0,0,0,0,52,1
15,596,153,148,29,0,1,0,0,1,148,62,0,0,137,1,1,1,29,1,0,0,0,0,0,0,373,0
16,596,153,148,29,0,1,0,0,1,194,158,0,0,137,1,1,1,29,1,0,0,0,0,0,0,473,0
17,123,54,51,2,0,0,0,0,0,104,0,0,0,80,1,1,0,152,0,0,0,0,0,0,0,439,1
18,410,119,113,8,0,0,0,0,0,169,0,0,0,97,1,1,0,27,0,0,0,0,0,0,0,100,1
19,596,153,148,29,0,1,0,0,1,153,74,0,0,137,1,1,1,29,1,0,0,0,0,0,0,72,0
20,596,153,148,29,0,1,0,0,1,93,240,0,0,137,1,1,1,29,1,0,0,0,0,0,0,510,0
21,596,153,148,29,0,1,0,0,1,348,71,0,0,137,1,1,1,29,1,0,0,0,0,0,0,465,0
22,398,115,109,7,0,0,0,0,0,165,0,0,0,104,1,1,0,80,0,0,0,0,0,0,0,377,1
23,596,153,148,29,0,1,0,0,1,373,139,0,0,137,1,1,1,29,1,0,0,0,0,0,0,561,0
24,544,141,134,13,0,0,0,0,0,13,14,0,0,70,1,1,2,132,1,0,0,1,0,0,1,481,1
25,596,153,148,29,0,1,0,0,1,399,78,0,0,137,1,1,1,29,1,0,0,0,0,0,0,63,1
26,596,153,148,29,0,1,0,0,1,119,81,0,0,137,1,1,1,29,1,0,0,0,0,0,0,307,0
27,300,91,86,8,0,0,0,0,0,141,0,0,0,148,1,1,0,93,0,0,0,0,0,0,0,101,1
28,13,13,12,0,0,0,0,0,0,63,0,1,1,29,1,1,0,13,0,0,0,0,0,0,0,50,1
29,313,94,89,7,0,0,0,0,0,144,0,0,0,51,1,1,0,128,0,0,0,0,0,0,0,37,1
30,204,70,66,3,0,0,0,0,0,120,0,0,0,92,1,1,0,73,0,0,0,0,0,0,0,331,1
31,596,153,148,29,0,1,0,0,1,155,57,0,0,137,1,1,1,29,1,0,0,0,0,0,0,162,0
32,18,18,17,0,0,0,0,0,0,68,0,1,1,67,1,1,0,66,0,0,0,0,0,0,0,315,1
33,426,127,120,7,0,0,0,0,0,177,0,0,0,116,1,1,0,111,0,0,0,0,0,0,0,332,1
34,514,138,131,15,0,0,0,0,0,10,0,0,0,143,1,1,0,10,0,0,0,0,0,0,0,378,1
35,308,93,88,7,0,0,0,0,0,143,0,0,0,142,1,1,0,78,0,0,0,0,0,0,0,121,1
36,596,153,148,29,0,1,0,0,1,260,43,0,0,137,1,1,1,29,1,0,0,0,0,0,0,59,0
37,596,153,148,29,0,1,0,0,1,402,42,0,0,137,1,1,1,29,1,0,0,0,0,0,0,17,0
38,28,28,27,0,0,0,0,0,0,78,0,1,1,48,1,1,0,112,0,0,0,0,0,0,0,596,0
39,421,125,118,8,0,0,0,0,0,175,0,0,0,86,1,1,0,11,0,0,0,0,0,0,0,458,1
40,507,137,130,16,0,0,0,0,0,9,0,1,1,150,1,1,0,143,0,0,0,0,0,0,0,106,1
41,596,153,148,29,0,1,0,0,1,399,78,0,0,137,1,1,1,29,1,0,0,0,0,0,0,63,0
42,488,134,127,14,0,0,0,0,0,6,0,0,0,69,1,1,0,46,0,0,0,0,0,0,0,34,1
43,596,153,148,29,0,1,0,0,1,411,149,0,0,137,1,1,1,29,1,0,0,0,0,0,0,571,0
44,99,48,45,0,0,0,0,0,0,98,0,0,0,132,1,1,0,4,0,0,0,0,0,0,0,105,1
45,129,56,53,1,0,0,0,0,0,106,0,0,0,77,1,1,0,138,0,0,0,0,0,0,0,146,1
46,26,26,25,0,1,2,0,0,2,76,50,0,0,153,0,0,4,151,4,0,0,2,0,0,2,335,0
47,596,153,148,29,0,1,0,0,1,466,75,0,0,137,1,1,1,29,1,0,0,0,0,0,0,351,0
48,596,153,148,29,0,1,0,0,1,132,55,0,0,137,1,1,1,29,1,0,0,0,0,0,0,443,0
49,596,153,148,29,0,1,0,0,1,19,193,0,0,137,1,1,1,29,1,0,0,0,0,0,0,389,0
50,195,69,65,2,0,0,0,0,0,119,0,0,0,74,1,1,0,64,0,0,0,0,0,0,0,355,1
51,230,75,71,4,0,0,0,0,0,125,0,0,0,64,1,1,0,109,0,0,0,0,0,0,0,145,1
52,167,64,60,2,0,0,0,0,0,114,0,0,0,103,1,1,0,113,0,0,0,0,0,0,0,163,1
53,596,153,148,29,0,1,0,0,1,64,82,0,0,137,1,1,1,29,1,0,0,0,0,0,0,342,0
54,69,41,39,3,0,0,0,0,0,91,0,1,1,127,1,1,0,97,0,0,0,0,0,0,0,507,0
55,522,139,132,15,0,0,0,0,0,11,0,0,0,128,1,1,0,74,0,0,0,0,0,0,0,218,1
56,596,153,148,29,0,1,0,0,1,73,170,0,0,137,1,1,1,29,1,0,0,0,0,0,0,139,0
57,210,71,67,4,0,0,0,0,0,121,0,0,0,83,1,1,0,48,0,0,0,0,0,0,0,421,1
58,596,153,148,29,0,1,0,0,1,446,84,0,0,137,1,1,1,29,1,0,0,0,0,0,0,390,0
59,596,153,148,29,0,1,0,0,1,96,28,0,0,137,1,1,1,29,1,0,0,0,0,0,0,329,0
60,596,153,148,29,0,1,0,0,1,81,182,0,0,137,1,1,1,29,1,0,0,0,0,0,0,268,0
61,596,153,148,29,0,1,0,0,1,106,176,0,0,137,1,1,1,29,1,0,0,0,0,0,0,185,0
62,92,46,43,1,0,0,0,0,0,96,0,0,0,73,1,1,0,95,0,0,0,0,0,0,0,79,1
63,13,13,12,0,0,0,0,0,0,63,0,1,1,29,1,1,0,13,0,0,0,0,0,0,0,50,1
64,224,74,70,5,0,0,0,0,0,124,0,0,0,126,1,1,0,68,0,0,0,0,0,0,0,482,1
65,596,153,148,29,0,1,0,0,1,292,200,0,0,137,1,1,1,29,1,0,0,0,0,0,0,155,0
66,596,153,148,29,0,1,0,0,1,60,81,0,0,137,1,1,1,29,1,0,0,0,0,0,0,18,0
67,596,153,148,29,0,1,0,0,1,22,132,0,0,137,1,1,1,29,1,0,0,0,0,0,0,344,0
68,8,8,7,0,0,0,0,0,0,58,0,1,1,18,1,1,0,122,0,0,0,0,0,0,0,259,1
69,596,153,148,29,0,1,0,0,1,154,66,0,0,137,1,1,1,29,1,0,0,0,0,0,0,587,0
70,596,153,148,29,0,1,0,0,1,267,69,0,0,137,1,1,1,29,1,0,0,0,0,0,0,309,0
71,260,82,78,4,0,0,0,0,0,132,0,0,0,21,1,1,0,0,0,0,0,0,0,0,0,21,1
72,596,153,148,29,0,1,0,0,1,29,75,0,0,137,1,1,1,29,1,0,0,0,0,0,0,322,0
73,133,57,54,3,0,0,0,0,0,107,0,1,1,65,1,1,0,133,0,0,0,0,0,0,0,240,1
74,160,63,59,5,0,0,0,0,0,113,0,0,0,20,1,1,0,140,0,0,0,0,0,0,0,485,1
75,66,40,38,1,0,0,0,0,0,90,0,0,0,45,1,1,0,103,0,0,0,0,0,0,0,144,1
76,114,52,49,2,0,0,0,0,0,102,0,0,0,4,1,1,0,77,0,0,0,0,0,0,0,56,1
77,181,66,62,1,0,0,0,0,0,116,0,0,0,35,1,1,0,69,0,0,0,0,0,0,0,300,1
78,477,133,126,16,0,0,0,0,0,5,0,1,1,113,1,1,0,91,0,0,0,0,0,0,0,148,1
79,596,153,148,29,0,1,0,0,1,219,128,0,0,137,1,1,1,29,1,0,0,0,0,0,0,165,0
80,596,153,148,29,0,1,0,0,1,252,62,0,0,137,1,1,1,29,1,0,0,0,0,0,0,325,0
81,26,26,25,0,1,2,0,0,2,76,50,0,0,153,0,0,4,151,4,0,0,2,0,0,2,335,0
82,596,153,148,29,0,1,0,0,1,197,40,0,0,137,1,1,1,29,1,0,0,0,0,0,0,363,0
83,35,32,31,0,0,0,0,0,0,82,0,0,0,54,1,1,0,52,0,0,0,0,0,0,0,598,1
84,5,5,4,0,0,0,0,0,0,55,0,1,1,109,1,1,0,94,0,0,0,0,0,0,0,504,1
85,370,107,101,7,0,0,0,0,0,157,0,0,0,133,1,1,0,135,0,0,0,0,0,0,0,401,1
86,595,153,148,29,0,0,0,0,0,10,0,0,0,137,1,1,0,29,0,0,0,0,0,0,0,379,1
87,596,153,148,29,0,1,0,0,1,21,76,0,0,137,1,1,1,29,1,0,0,0,0,0,0,324,0
88,37,33,32,3,0,0,0,0,0,83,0,1,1,130,1,1,0,43,0,0,0,0,0,0,0,358,1
89,133,57,54,3,0,0,0,0,0,107,0,1,1,65,1,1,0,133,0,0,0,0,0,0,0,240,1
90,456,131,124,16,0,0,0,0,0,3,0,1,1,39,1,1,0,137,0,0,0,0,0,0,0,572,1
91,409,119,113,7,0,0,0,0,0,169,0,0,0,97,1,1,0,27,0,0,0,0,0,0,0,100,1
92,596,153,148,29,0,1,0,0,1,156,79,0,0,137,1,1,1,29,1,0,0,0,0,0,0,73,0
93,596,153,148,29,0,1,0,0,1,386,114,0,0,137,1,1,1,29,1,0,0,0,0,0,0,477,0
94,309,93,88,8,0,0,0,0,0,143,0,0,0,142,1,1,0,78,0,0,0,0,0,0,0,121,1
95,100,48,45,1,0,0,0,0,0,98,0,0,0,132,1,1,0,4,0,0,0,0,0,0,0,105,1
96,371,107,101,5,0,0,0,0,0,157,0,0,0,133,1,1,0,135,0,0,0,0,0,0,0,401,1
97,596,153,148,29,0,1,0,0,1,383,71,0,0,137,1,1,1,29,1,0,0,0,0,0,0,257,0
98,596,153,148,29,0,1,0,0,1,470,77,0,0,137,1,1,1,29,1,0,0,0,0,0,0,284,0
99,582,146,141,29,0,0,0,0,0,3,0,0,0,42,1,1,0,86,0,0,0,0,0,0,0,573,1
100,32,31,30,3,0,0,0,0,0,81,0,1,1,34,1,1,0,12,0,0,0,0,0,0,0,219,1
101,596,153,148,29,0,1,0,0,1,47,115,0,0,137,1,1,1,29,1,0,0,0,0,0,0,478,0
102,159,63,59,2,0,0,0,0,0,113,0,0,0,20,1,1,0,140,0,0,0,0,0,0,0,485,1
103,56,37,35,0,0,0,0,0,0,87,0,0,0,47,1,1,0,130,0,0,0,0,0,0,0,336,1
104,596,153,148,29,0,1,0,0,1,59,65,0,0,137,1,1,1,29,1,0,0,0,0,0,0,494,0
105,596,153,148,29,0,1,0,0,1,188,64,0,0,137,1,1,1,29,1,0,0,0,0,0,0,329,0
106,76,42,40,0,0,0,0,0,0,92,0,0,0,28,1,1,0,107,0,0,0,0,0,0,0,314,1
107,386,111,105,6,0,0,0,0,0,161,0,0,0,101,1,1,0,23,0,0,0,0,0,0,0,455,1
108,504,136,129,16,0,0,0,0,0,8,0,1,1,58,1,1,0,144,0,0,0,0,0,0,0,102,1
109,596,153,148,29,0,1,0,0,1,382,74,0,0,137,1,1,1,29,1,0,0,0,0,0,0,491,0
110,449,130,123,15,0,0,0,0,0,2,0,0,0,105,1,1,0,59,0,0,0,0,0,0,0,52,1
111,596,153,148,29,0,1,0,0,1,437,225,0,0,137,1,1,1,29,1,0,0,0,0,0,0,382,0
112,521,139,132,16,0,0,0,0,0,11,0,1,1,128,1,1,0,74,0,0,0,0,0,0,0,218,1
113,499,136,129,14,0,0,0,0,0,8,0,0,0,58,1,1,0,144,0,0,0,0,0,0,0,102,1
114,596,153,148,29,0,1,0,0,1,367,72,0,0,137,1,1,1,29,1,0,0,0,0,0,0,130,0
115,596,153,148,29,0,1,0,0,1,272,141,0,0,137,1,1,1,29,1,0,0,0,0,0,0,264,0
116,596,153,148,29,0,1,0,0,1,136,32,0,0,137,1,1,1,29,1,0,0,0,0,0,0,297,0
117,135,58,55,1,0,0,0,0,0,108,8,0,0,147,1,1,2,25,1,0,0,1,0,0,1,281,1
118,26,26,25,0,1,2,0,0,2,76,50,0,0,153,0,0,4,151,4,0,0,2,0,0,2,335,0
119,596,153,148,29,0,1,0,0,1,352,239,0,0,137,1,1,1,29,1,0,0,0,0,0,0,312,0
120,91,46,43,0,0,0,0,0,0,96,0,0,0,73,1,1,0,95,0,0,0,0,0,0,0,79,1
121,596,153,148,29,0,1,0,0,1,399,78,0,0,137,1,1,1,29,1,0,0,0,0,0,0,63,0
122,145,60,56,2,0,0,0,0,0,110,0,0,0,138,1,1,0,106,0,0,0,0,0,0,0,480,1
123,596,153,148,29,0,1,0,0,1,211,148,0,0,137,1,1,1,29,1,0,0,0,0,0,0,577,0
124,596,153,148,29,0,1,0,0,1,123,99,0,0,137,1,1,1,29,1,0,0,0,0,0,0,524,0
125,518,138,131,13,0,0,0,0,0,10,0,0,0,143,1,1,0,10,0,0,0,0,0,0,0,378,1
126,385,111,105,8,0,0,0,0,0,161,0,0,0,101,1,1,0,23,0,0,0,0,0,0,0,455,1
127,596,153,148,29,0,1,0,0,1,77,198,0,0,137,1,1,1,29,1,0,0,0,0,0,0,459,0
128,427,128,121,11,0,0,0,0,0,0,121,1,1,120,1,1,8,60,5,0,0,6,0,0,5,23,1
129,596,153,148,29,0,1,0,0,1,360,76,0,0,137,1,1,1,29,1,0,0,0,0,0,0,125,0
130,596,153,148,29,0,1,0,0,1,199,82,0,0,137,1,1,1,29,1,0,0,0,0,0,0,108,0
131,29,29,28,0,0,0,0,0,0,79,0,1,1,111,1,1,0,2,0,0,0,0,0,0,0,454,1
132,596,153,148,29,0,1,0,0,1,151,154,0,0,137,1,1,1,29,1,0,0,0,0,0,0,364,0
133,596,153,148,29,0,1,0,0,1,447,54,0,0,137,1,1,1,29,1,0,0,0,0,0,0,230,0
134,596,153,148,29,0,1,0,0,1,257,67,0,0,137,1,1,1,29,1,0,0,0,0,0,0,388,0
135,406,118,112,7,0,0,0,0,0,168,0,0,0,40,1,1,0,147,0,0,0,0,0,0,0,334,1
136,596,153,148,29,0,1,0,0,1,18,202,0,0,137,1,1,1,29,1,0,0,0,0,0,0,9,0
137,596,153,148,29,0,1,0,0,1,412,117,0,0,137,1,1,1,29,1,0,0,0,0,0,0,321,0
138,407,118,112,8,0,0,0,0,0,168,0,0,0,40,1,1,0,147,0,0,0,0,0,0,0,334,1
139,596,153,148,29,0,1,0,0,1,268,167,0,0,137,1,1,1,29,1,0,0,0,0,0,0,402,0
140,596,153,148,29,0,1,0,0,1,98,221,0,0,137,1,1,1,29,1,0,0,0,0,0,0,97,0
141,596,153,148,29,0,1,0,0,1,318,64,0,0,137,1,1,1,29,1,0,0,0,0,0,0,128,0
142,11,11,10,0,0,0,0,0,0,61,0,1,1,90,1,1,0,129,0,0,0,0,0,0,0,437,1
143,513,138,131,14,0,0,0,0,0,10,0,0,0,143,1,1,0,10,0,0,0,0,0,0,0,378,0
144,231,76,72,5,0,0,0,0,0,126,0,0,0,135,1,1,0,85,0,0,0,0,0,0,0,119,1
145,596,153,148,29,0,1,0,0,1,205,214,0,0,137,1,1,1,29,1,0,0,0,0,0,0,173,0
146,57,38,36,1,0,0,0,0,0,88,0,0,0,134,1,1,0,110,0,0,0,0,0,0,0,39,1
147,209,71,67,5,0,0,0,0,0,121,0,0,0,83,1,1,0,48,0,0,0,0,0,0,0,421,1
148,41,34,33,3,0,0,0,0,0,84,0,1,1,62,1,1,0,50,0,0,0,0,0,0,0,438,1
149,175,65,61,4,0,0,0,0,0,115,0,0,0,98,1,1,0,55,0,0,0,0,0,0,0,217,1
150,229,75,71,2,0,0,0,0,0,125,0,0,0,64,1,1,0,109,0,0,0,0,0,0,0,145,1
151,469,132,125,15,0,0,0,0,0,4,0,0,0,10,1,1,0,82,0,0,0,0,0,0,0,435,1
152,596,153,148,29,0,1,0,0,1,189,147,0,0,137,1,1,1,29,1,0,0,0,0,0,0,252,0
153,596,153,148,29,0,1,0,0,1,55,113,0,0,137,1,1,1,29,1,0,0,0,0,0,0,545,0
154,111,51,48,1,0,0,0,0,0,101,0,0,0,108,1,1,0,58,0,0,0,0,0,0,0,551,1
155,105,50,47,1,0,0,0,0,0,100,0,0,0,119,1,1,0,47,0,0,0,0,0,0,0,278,1
156,596,153,148,29,0,1,0,0,1,455,18,0,0,137,1,1,1,29,1,0,0,0,0,0,0,461,0
157,596,153,148,29,0,1,0,0,1,324,53,0,0,137,1,1,1,29,1,0,0,0,0,0,0,133,0
158,596,153,148,29,0,1,0,0,1,353,216,0,0,137,1,1,1,29,1,0,0,0,0,0,0,48,0
159,79,43,41,2,0,0,0,0,0,93,0,0,0,87,1,1,0,62,0,0,0,0,0,0,0,597,1
160,333,98,93,6,0,0,0,0,0,148,0,0,0,125,1,1,0,17,0,0,0,0,0,0,0,20,1
161,596,153,148,29,0,1,0,0,1,204,153,0,0,137,1,1,1,29,1,0,0,0,0,0,0,429,0
162,596,153,148,29,0,1,0,0,1,97,224,0,0,137,1,1,1,29,1,0,0,0,0,0,0,255,0
163,393,114,108,7,0,0,0,0,0,164,0,0,0,151,1,1,0,146,0,0,0,0,0,0,0,241,1
164,550,142,134,13,0,0,0,0,0,14,0,0,0,8,1,1,0,21,0,0,0,0,0,0,0,356,1
165,596,153,148,29,0,1,0,0,1,330,76,0,0,137,1,1,1,29,1,0,0,0,0,0,0,417,0
166,201,70,66,4,0,0,0,0,0,120,0,0,0,92,1,1,0,73,0,0,0,0,0,0,0,331,1
167,596,153,148,29,0,1,0,0,1,223,62,0,0,137,1,1,1,29,1,0,0,0,0,0,0,371,0
168,242,78,74,4,0,0,0,0,0,128,0,0,0,33,1,1,0,5,0,0,0,0,0,0,0,192,1
169,63,39,37,1,0,0,0,0,0,89,0,0,0,139,1,1,0,101,0,0,0,0,0,0,0,333,1
170,137,58,55,3,0,0,0,0,0,108,8,1,1,147,1,1,2,25,1,0,0,1,0,0,1,281,1
171,316,95,90,5,0,0,0,0,0,145,0,0,0,32,1,1,0,92,0,0,0,0,0,0,0,484,1
172,59,38,36,0,0,0,0,0,0,88,0,0,0,134,1,1,0,110,0,0,0,0,0,0,0,39,1
173,596,153,148,29,0,1,0,0,1,407,215,0,0,137,1,1,1,29,1,0,0,0,0,0,0,64,0
174,596,153,148,29,0,1,0,0,1,291,91,0,0,137,1,1,1,29,1,0,0,0,0,0,0,47,0
175,284,88,83,3,0,0,0,0,0,138,0,0,0,44,1,1,0,24,0,0,0,0,0,0,0,420,1
176,432,128,121,9,0,0,0,0,0,0,121,0,0,120,1,1,8,60,5,0,0,6,0,0,5,23,1
177,366,106,100,8,0,0,0,0,0,156,0,0,0,93,1,1,0,108,0,0,0,0,0,0,0,193,1
178,57,38,36,1,0,0,0,0,0,88,0,0,0,134,1,1,0,110,0,0,0,0,0,0,0,39,1
179,295,90,85,6,0,0,0,0,0,140,0,0,0,22,1,1,0,118,0,0,0,0,0,0,0,77,1
180,596,153,148,29,0,1,0,0,1,462,79,0,0,137,1,1,1,29,1,0,0,0,0,0,0,126,0
181,596,153,148,29,0,1,0,0,1,458,24,0,0,137,1,1,1,29,1,0,0,0,0,0,0,581,0
182,549,142,134,14,0,0,0,0,0,14,0,0,0,8,1,1,0,21,0,0,0,0,0,0,0,356,1
183,539,141,134,15,0,0,0,0,0,13,14,0,0,70,1,1,2,132,1,0,0,1,0,0,1,481,1
184,322,96,91,6,0,0,0,0,0,146,0,0,0,100,1,1,0,141,0,0,0,0,0,0,0,22,1
185,194,68,64,4,0,0,0,0,0,118,0,0,0,57,1,1,0,20,0,0,0,0,0,0,0,239,1
186,596,153,148,29,0,1,0,0,1,118,150,0,0,137,1,1,1,29,1,0,0,0,0,0,0,404,0
187,55,37,35,3,0,0,0,0,0,87,0,1,1,47,1,1,0,130,0,0,0,0,0,0,0,336,1
188,192,68,64,6,0,0,0,0,0,118,0,1,1,57,1,1,0,20,0,0,0,0,0,0,0,239,1
189,210,71,67,4,0,0,0,0,0,121,0,0,0,83,1,1,0,48,0,0,0,0,0,0,0,421,1
190,190,68,64,1,0,0,0,0,0,118,0,0,0,57,1,1,0,20,0,0,0,0,0,0,0,239,1
191,136,58,55,2,0,0,0,0,0,108,8,0,0,147,1,1,2,25,1,0,0,1,0,0,1,281,1
192,87,45,43,3,0,0,0,0,0,95,9,1,1,141,1,1,2,145,1,0,0,1,0,0,1,82,1
193,10,10,9,0,0,0,0,0,0,60,0,1,1,85,1,1,0,127,0,0,0,0,0,0,0,38,1
194,12,12,11,0,0,0,0,0,0,62,0,1,1,9,1,1,0,26,0,0,0,0,0,0,0,356,1
195,596,153,148,29,0,1,0,0,1,220,80,0,0,137,1,1,1,29,1,0,0,0,0,0,0,293,0
196,495,135,128,15,0,0,0,0,0,7,0,0,0,12,1,1,0,19,0,0,0,0,0,0,0,380,1
197,115,52,49,0,0,0,0,0,0,102,0,0,0,4,1,1,0,77,0,0,0,0,0,0,0,56,1
198,596,153,148,29,0,1,0,0,1,18,202,0,0,137,1,1,1,29,1,0,0,0,0,0,0,9,0
199,596,153,148,29,0,1,0,0,1,113,77,0,0,137,1,1,1,29,1,0,0,0,0,0,0,129,0
200,596,153,148,29,0,1,0,0,1,423,105,0,0,137,1,1,1,29,1,0,0,0,0,0,0,286,0
201,45,35,34,2,0,0,0,0,0,85,7,0,0,96,1,1,2,105,1,0,0,1,0,0,1,7,1
202,422,125,118,7,0,0,0,0,0,175,0,0,0,86,1,1,0,11,0,0,0,0,0,0,0,458,1
203,388,112,106,8,0,0,0,0,0,162,0,0,0,41,1,1,0,63,0,0,0,0,0,0,0,122,1
204,596,153,148,29,0,1,0,0,1,236,76,0,0,137,1,1,1,29,1,0,0,0,0,0,0,520,0
205,596,153,148,29,0,1,0,0,1,281,78,0,0,137,1,1,1,29,1,0,0,0,0,0,0,366,0
206,376,108,102,6,0,0,0,0,0,158,0,0,0,123,1,1,0,115,0,0,0,0,0,0,0,104,1
207,404,117,111,8,0,0,0,0,0,167,0,0,0,24,1,1,0,18,0,0,0,0,0,0,0,216,1
