,Unnamed: 0,event.start,event.end,@timestamp,agent.ephemeral_id,destination.bytes,destination.ip,destination.mac,destination.packets,destination.port,event.duration,event.type,flow.final,flow.id,host.ip,host.mac,network.bytes,network.community_id,network.packets,network.transport,network.type,source.bytes,source.ip,source.mac,source.packets,source.port,Binary
208,596,153,148,29,0,1,0,0,1,253,76,0,0,137,1,1,1,29,1,0,0,0,0,0,0,469,0
209,371,107,101,5,0,0,0,0,0,157,0,0,0,133,1,1,0,135,0,0,0,0,0,0,0,401,0
210,534,140,133,13,0,0,0,0,0,12,0,0,0,5,1,1,0,150,0,0,0,0,0,0,0,316,1
211,596,153,148,29,0,1,0,0,1,319,86,0,0,137,1,1,1,29,1,0,0,0,0,0,0,576,0
212,16,16,15,0,0,0,0,0,0,66,0,1,1,131,1,1,0,30,0,0,0,0,0,0,0,298,1
213,51,36,34,3,0,0,0,0,0,86,0,1,1,27,1,1,0,45,0,0,0,0,0,0,0,237,1
214,355,103,97,6,0,0,0,0,0,153,0,0,0,31,1,1,0,54,0,0,0,0,0,0,0,456,1
215,317,95,90,8,0,0,0,0,0,145,0,0,0,32,1,1,0,92,0,0,0,0,0,0,0,484,1
216,596,153,148,29,0,1,0,0,1,103,125,0,0,137,1,1,1,29,1,0,0,0,0,0,0,26,0
217,389,112,106,6,0,0,0,0,0,162,0,0,0,41,1,1,0,63,0,0,0,0,0,0,0,122,1
218,475,133,126,15,0,0,0,0,0,5,0,0,0,113,1,1,0,91,0,0,0,0,0,0,0,148,1
219,472,132,125,12,0,0,0,0,0,4,0,0,0,10,1,1,0,82,0,0,0,0,0,0,0,435,0
220,596,153,148,29,0,1,0,0,1,320,86,0,0,137,1,1,1,29,1,0,0,0,0,0,0,302,0
221,205,70,66,5,0,0,0,0,0,120,0,0,0,92,1,1,0,73,0,0,0,0,0,0,0,331,1
222,433,129,122,14,0,0,0,0,0,1,0,0,0,37,1,1,0,34,0,0,0,0,0,0,0,555,1
223,544,141,134,13,0,0,0,0,0,13,14,0,0,70,1,1,2,132,1,0,0,1,0,0,1,481,0
224,596,153,148,29,0,1,0,0,1,69,213,0,0,137,1,1,1,29,1,0,0,0,0,0,0,156,0
225,596,153,148,29,0,1,0,0,1,315,84,0,0,137,1,1,1,29,1,0,0,0,0,0,0,499,0
226,596,153,148,29,0,1,0,0,1,328,95,0,0,137,1,1,1,29,1,0,0,0,0,0,0,580,0
227,349,102,96,8,0,0,0,0,0,152,0,0,0,89,1,1,0,22,0,0,0,0,0,0,0,354,1
228,596,153,148,29,0,1,0,0,1,342,64,0,0,137,1,1,1,29,1,0,0,0,0,0,0,345,0
229,596,153,148,29,0,1,0,0,1,56,184,0,0,137,1,1,1,29,1,0,0,0,0,0,0,207,0
230,596,153,148,29,0,1,0,0,1,469,82,0,0,137,1,1,1,29,1,0,0,0,0,0,0,523,0
231,483,134,127,16,0,0,0,0,0,6,0,1,1,69,1,1,0,46,0,0,0,0,0,0,0,34,1
232,21,21,20,0,0,0,0,0,0,71,0,1,1,146,1,1,0,134,0,0,0,0,0,0,0,483,1
233,185,67,63,5,0,0,0,0,0,117,0,0,0,145,1,1,0,89,0,0,0,0,0,0,0,147,0
234,381,110,104,6,0,0,0,0,0,160,0,0,0,118,1,1,0,40,0,0,0,0,0,0,0,55,1
235,596,153,148,29,0,1,0,0,1,307,200,0,0,137,1,1,1,29,1,0,0,0,0,0,0,247,0
236,278,86,82,6,0,0,0,0,0,136,0,1,1,121,1,1,0,53,0,0,0,0,0,0,0,279,1
237,541,141,134,14,0,0,0,0,0,13,14,0,0,70,1,1,2,132,1,0,0,1,0,0,1,481,1
238,569,143,138,24,0,0,0,0,0,0,122,0,0,122,1,1,8,90,5,0,0,6,0,0,5,24,1
239,46,35,34,3,0,0,0,0,0,85,7,1,1,96,1,1,2,105,1,0,0,1,0,0,1,7,1
240,586,148,143,29,0,0,0,0,0,5,0,0,0,106,1,1,0,16,0,0,0,0,0,0,0,149,1
241,363,105,99,7,0,0,0,0,0,155,0,0,0,91,1,1,0,65,0,0,0,0,0,0,0,508,1
242,596,153,148,29,0,1,0,0,1,290,115,0,0,137,1,1,1,29,1,0,0,0,0,0,0,157,0
243,459,131,124,14,0,0,0,0,0,3,0,0,0,39,1,1,0,137,0,0,0,0,0,0,0,572,1
244,596,153,148,29,0,1,0,0,1,445,153,0,0,137,1,1,1,29,1,0,0,0,0,0,0,361,0
245,596,153,148,29,0,1,0,0,1,436,207,0,0,137,1,1,1,29,1,0,0,0,0,0,0,263,0
246,596,153,148,29,0,1,0,0,1,15,183,0,0,137,1,1,1,29,1,0,0,0,0,0,0,540,0
247,101,49,46,0,0,0,0,0,0,99,0,0,0,53,1,1,0,104,0,0,0,0,0,0,0,457,1
248,484,134,127,16,0,0,0,0,0,6,0,1,1,69,1,1,0,46,0,0,0,0,0,0,0,34,1
249,490,135,128,16,0,0,0,0,0,7,0,1,1,12,1,1,0,19,0,0,0,0,0,0,0,380,1
250,250,79,75,5,0,0,0,0,0,129,0,0,0,114,1,1,0,123,0,0,0,0,0,0,0,148,1
251,354,103,97,5,0,0,0,0,0,153,0,0,0,31,1,1,0,54,0,0,0,0,0,0,0,456,1
252,596,153,148,29,0,1,0,0,1,120,61,0,0,137,1,1,1,29,1,0,0,0,0,0,0,546,0
253,596,153,148,29,0,1,0,0,1,273,91,0,0,137,1,1,1,29,1,0,0,0,0,0,0,4,0
254,584,147,142,29,0,0,0,0,0,4,0,0,0,13,1,1,0,9,0,0,0,0,0,0,0,436,1
255,256,81,77,4,0,0,0,0,0,131,0,0,0,112,1,1,0,148,0,0,0,0,0,0,0,440,1
256,553,143,138,27,0,0,0,0,0,0,122,1,1,122,1,1,8,90,5,0,0,6,0,0,5,24,1
257,596,153,148,29,0,1,0,0,1,80,226,0,0,137,1,1,1,29,1,0,0,0,0,0,0,223,0
258,178,66,62,5,0,0,0,0,0,116,0,0,0,35,1,1,0,69,0,0,0,0,0,0,0,300,1
259,596,153,148,29,0,1,0,0,1,124,82,0,0,137,1,1,1,29,1,0,0,0,0,0,0,425,0
260,596,153,148,29,0,1,0,0,1,163,93,0,0,137,1,1,1,29,1,0,0,0,0,0,0,427,0
261,596,153,148,29,0,1,0,0,1,82,189,0,0,137,1,1,1,29,1,0,0,0,0,0,0,579,0
262,327,97,92,5,0,0,0,0,0,147,0,0,0,43,1,1,0,61,0,0,0,0,0,0,0,120,1
263,596,153,148,29,0,1,0,0,1,146,73,0,0,137,1,1,1,29,1,0,0,0,0,0,0,202,0
264,265,83,79,5,0,0,0,0,0,133,0,0,0,66,1,1,0,117,0,0,0,0,0,0,0,374,1
265,460,131,124,13,0,0,0,0,0,3,0,0,0,39,1,1,0,137,0,0,0,0,0,0,0,572,1
266,53,37,35,1,0,0,0,0,0,87,0,0,0,47,1,1,0,130,0,0,0,0,0,0,0,336,1
267,596,153,148,29,0,1,0,0,1,418,219,0,0,137,1,1,1,29,1,0,0,0,0,0,0,161,0
268,596,153,148,29,0,1,0,0,1,427,116,0,0,137,1,1,1,29,1,0,0,0,0,0,0,479,0
269,385,111,105,8,0,0,0,0,0,161,0,0,0,101,1,1,0,23,0,0,0,0,0,0,0,455,1
270,201,70,66,4,0,0,0,0,0,120,0,0,0,92,1,1,0,73,0,0,0,0,0,0,0,331,1
271,120,53,50,0,0,0,0,0,0,103,0,0,0,11,1,1,0,1,0,0,0,0,0,0,0,506,1
272,166,64,60,1,0,0,0,0,0,114,0,0,0,103,1,1,0,113,0,0,0,0,0,0,0,163,1
273,596,153,148,29,0,1,0,0,1,358,101,0,0,137,1,1,1,29,1,0,0,0,0,0,0,183,0
274,596,153,148,29,0,1,0,0,1,157,78,0,0,137,1,1,1,29,1,0,0,0,0,0,0,509,0
275,320,95,90,6,0,0,0,0,0,145,0,0,0,32,1,1,0,92,0,0,0,0,0,0,0,484,1
276,596,153,148,29,0,1,0,0,1,102,112,0,0,137,1,1,1,29,1,0,0,0,0,0,0,64,0
277,361,105,99,5,0,0,0,0,0,155,0,0,0,91,1,1,0,65,0,0,0,0,0,0,0,508,1
278,40,33,32,2,0,0,0,0,0,83,0,0,0,130,1,1,0,43,0,0,0,0,0,0,0,358,1
279,596,153,148,29,0,1,0,0,1,256,65,0,0,137,1,1,1,29,1,0,0,0,0,0,0,531,0
280,371,107,101,5,0,0,0,0,0,157,0,0,0,133,1,1,0,135,0,0,0,0,0,0,0,401,1
281,313,94,89,7,0,0,0,0,0,144,0,0,0,51,1,1,0,128,0,0,0,0,0,0,0,37,1
282,132,57,54,2,0,0,0,0,0,107,0,0,0,65,1,1,0,133,0,0,0,0,0,0,0,240,1
283,439,129,122,14,0,0,0,0,0,1,0,0,0,37,1,1,0,34,0,0,0,0,0,0,0,555,1
284,596,153,148,29,0,1,0,0,1,401,85,0,0,137,1,1,1,29,1,0,0,0,0,0,0,328,0
285,596,153,148,29,0,1,0,0,1,145,91,0,0,137,1,1,1,29,1,0,0,0,0,0,0,426,0
286,496,135,128,13,0,0,0,0,0,7,0,0,0,12,1,1,0,19,0,0,0,0,0,0,0,380,1
287,596,153,148,29,0,1,0,0,1,346,67,0,0,137,1,1,1,29,1,0,0,0,0,0,0,29,0
288,596,153,148,29,0,1,0,0,1,332,58,0,0,137,1,1,1,29,1,0,0,0,0,0,0,419,0
289,593,152,147,29,0,0,0,0,0,9,0,0,0,144,1,1,0,35,0,0,0,0,0,0,0,107,0
290,456,131,124,16,0,0,0,0,0,3,0,1,1,39,1,1,0,137,0,0,0,0,0,0,0,572,0
291,438,129,122,15,0,0,0,0,0,1,0,0,0,37,1,1,0,34,0,0,0,0,0,0,0,555,1
292,554,143,136,19,0,0,0,0,0,0,35,0,0,122,1,1,4,90,3,0,0,4,0,0,3,24,0
293,19,19,18,0,0,0,0,0,0,69,0,1,1,95,1,1,0,3,0,0,0,0,0,0,0,487,1
294,596,153,148,29,0,1,0,0,1,210,133,0,0,137,1,1,1,29,1,0,0,0,0,0,0,171,0
295,106,50,47,2,0,0,0,0,0,100,0,0,0,119,1,1,0,47,0,0,0,0,0,0,0,278,1
296,188,67,63,6,0,0,0,0,0,117,0,1,1,145,1,1,0,89,0,0,0,0,0,0,0,147,1
297,596,153,148,29,0,1,0,0,1,417,128,0,0,137,1,1,1,29,1,0,0,0,0,0,0,538,0
298,419,124,117,8,0,0,0,0,0,174,0,0,0,129,1,1,0,88,0,0,0,0,0,0,0,81,1
299,596,153,148,29,0,1,0,0,1,18,202,0,0,137,1,1,1,29,1,0,0,0,0,0,0,9,0
300,566,143,137,22,0,0,0,0,0,0,47,0,0,122,1,1,6,90,4,0,0,5,0,0,4,24,1
301,596,153,148,29,0,1,0,0,1,24,80,0,0,137,1,1,1,29,1,0,0,0,0,0,0,434,0
302,574,143,138,27,0,0,0,0,0,0,122,1,1,122,1,1,8,90,5,0,0,6,0,0,5,24,1
303,596,153,148,29,0,1,0,0,1,160,37,0,0,137,1,1,1,29,1,0,0,0,0,0,0,232,0
304,542,141,134,14,0,0,0,0,0,13,14,0,0,70,1,1,2,132,1,0,0,1,0,0,1,481,1
305,596,153,148,29,0,1,0,0,1,337,6,0,0,137,1,1,1,29,1,0,0,0,0,0,0,564,0
306,505,137,130,14,0,0,0,0,0,9,0,0,0,150,1,1,0,143,0,0,0,0,0,0,0,106,1
307,213,72,68,3,0,0,0,0,0,122,0,0,0,49,1,1,0,149,0,0,0,0,0,0,0,19,1
308,27,27,26,0,0,0,0,0,0,77,0,1,1,84,1,1,0,116,0,0,0,0,0,0,0,36,1
309,596,153,148,29,0,1,0,0,1,370,142,0,0,137,1,1,1,29,1,0,0,0,0,0,0,43,0
310,596,153,148,29,0,1,0,0,1,180,73,0,0,137,1,1,1,29,1,0,0,0,0,0,0,46,0
311,440,129,122,12,0,0,0,0,0,1,0,0,0,37,1,1,0,34,0,0,0,0,0,0,0,555,1
312,342,100,95,8,0,0,0,0,0,150,11,0,0,72,1,1,2,70,1,0,0,1,0,0,1,118,1
313,596,153,148,29,0,1,0,0,1,230,67,0,0,137,1,1,1,29,1,0,0,0,0,0,0,408,0
314,596,153,148,29,0,1,0,0,1,375,54,0,0,137,1,1,1,29,1,0,0,0,0,0,0,415,0
315,264,83,79,4,0,0,0,0,0,133,0,0,0,66,1,1,0,117,0,0,0,0,0,0,0,374,1
316,365,106,100,7,0,0,0,0,0,156,0,0,0,93,1,1,0,108,0,0,0,0,0,0,0,193,1
317,596,153,148,29,0,1,0,0,1,467,148,0,0,137,1,1,1,29,1,0,0,0,0,0,0,112,0
318,216,73,69,2,0,0,0,0,0,123,0,0,0,56,1,1,0,38,0,0,0,0,0,0,0,397,1
319,575,144,139,28,0,0,0,0,0,1,0,0,0,38,1,1,0,57,0,0,0,0,0,0,0,556,1
320,489,135,128,15,0,0,0,0,0,7,0,0,0,12,1,1,0,19,0,0,0,0,0,0,0,380,1
321,526,139,132,16,0,0,0,0,0,11,0,1,1,128,1,1,0,74,0,0,0,0,0,0,0,218,1
322,512,137,130,14,0,0,0,0,0,9,0,0,0,150,1,1,0,143,0,0,0,0,0,0,0,106,1
323,403,117,111,6,0,0,0,0,0,167,0,0,0,24,1,1,0,18,0,0,0,0,0,0,0,216,1
324,596,153,148,29,0,1,0,0,1,51,97,0,0,137,1,1,1,29,1,0,0,0,0,0,0,11,0
325,596,153,148,29,0,1,0,0,1,141,78,0,0,137,1,1,1,29,1,0,0,0,0,0,0,226,0
326,596,153,148,29,0,1,0,0,1,422,120,0,0,137,1,1,1,29,1,0,0,0,0,0,0,235,0
327,122,54,51,0,0,0,0,0,0,104,0,0,0,80,1,1,0,152,0,0,0,0,0,0,0,439,1
328,596,153,148,29,0,1,0,0,1,287,73,0,0,137,1,1,1,29,1,0,0,0,0,0,0,301,0
329,596,153,148,29,0,1,0,0,1,17,232,0,0,137,1,1,1,29,1,0,0,0,0,0,0,495,0
330,359,104,98,5,0,0,0,0,0,154,0,0,0,75,1,1,0,100,0,0,0,0,0,0,0,574,1
331,596,153,148,29,0,1,0,0,1,432,51,0,0,137,1,1,1,29,1,0,0,0,0,0,0,463,0
332,596,153,148,29,0,1,0,0,1,446,84,0,0,137,1,1,1,29,1,0,0,0,0,0,0,390,0
333,44,34,33,1,0,0,0,0,0,84,0,0,0,62,1,1,0,50,0,0,0,0,0,0,0,438,1
334,596,153,148,29,0,1,0,0,1,297,215,0,0,137,1,1,1,29,1,0,0,0,0,0,0,62,0
335,596,153,148,29,0,1,0,0,1,295,92,0,0,137,1,1,1,29,1,0,0,0,0,0,0,76,0
336,486,134,127,13,0,0,0,0,0,6,0,0,0,69,1,1,0,46,0,0,0,0,0,0,0,34,1
337,360,104,98,7,0,0,0,0,0,154,0,0,0,75,1,1,0,100,0,0,0,0,0,0,0,574,1
338,596,153,148,29,0,1,0,0,1,274,74,0,0,137,1,1,1,29,1,0,0,0,0,0,0,346,0
339,596,153,148,29,0,1,0,0,1,289,36,0,0,137,1,1,1,29,1,0,0,0,0,0,0,326,0
340,523,139,132,15,0,0,0,0,0,11,0,0,0,128,1,1,0,74,0,0,0,0,0,0,0,218,1
341,33,32,31,3,0,0,0,0,0,82,0,1,1,54,1,1,0,52,0,0,0,0,0,0,0,598,1
342,151,61,57,4,0,0,0,0,0,111,0,0,0,117,1,1,0,84,0,0,0,0,0,0,0,277,1
343,464,132,125,16,0,0,0,0,0,4,0,1,1,10,1,1,0,82,0,0,0,0,0,0,0,435,1
344,26,26,25,0,1,2,0,0,2,76,50,0,0,153,0,0,4,151,4,0,0,2,0,0,2,335,0
345,596,153,148,29,0,1,0,0,1,369,117,0,0,137,1,1,1,29,1,0,0,0,0,0,0,492,0
346,596,153,148,29,0,1,0,0,1,57,64,0,0,137,1,1,1,29,1,0,0,0,0,0,0,503,0
347,432,128,121,9,0,0,0,0,0,0,121,0,0,120,1,1,8,60,5,0,0,6,0,0,5,23,1
348,240,77,73,6,0,0,0,0,0,127,0,1,1,107,1,1,0,49,0,0,0,0,0,0,0,276,1
349,508,137,130,15,0,0,0,0,0,9,0,0,0,150,1,1,0,143,0,0,0,0,0,0,0,106,1
350,243,78,74,2,0,0,0,0,0,128,0,0,0,33,1,1,0,5,0,0,0,0,0,0,0,192,1
351,249,79,75,6,0,0,0,0,0,129,0,1,1,114,1,1,0,123,0,0,0,0,0,0,0,148,1
352,152,61,57,5,0,0,0,0,0,111,0,0,0,117,1,1,0,84,0,0,0,0,0,0,0,277,1
353,596,153,148,29,0,1,0,0,1,391,80,0,0,137,1,1,1,29,1,0,0,0,0,0,0,489,0
354,568,143,137,20,0,0,0,0,0,0,47,0,0,122,1,1,6,90,4,0,0,5,0,0,4,24,1
355,596,153,148,29,0,1,0,0,1,31,39,0,0,137,1,1,1,29,1,0,0,0,0,0,0,541,0
356,596,153,148,29,0,1,0,0,1,171,151,0,0,137,1,1,1,29,1,0,0,0,0,0,0,591,0
357,323,96,91,4,0,0,0,0,0,146,0,0,0,100,1,1,0,141,0,0,0,0,0,0,0,22,1
358,596,153,148,29,0,1,0,0,1,37,45,0,0,137,1,1,1,29,1,0,0,0,0,0,0,182,0
359,596,153,148,29,0,1,0,0,1,266,95,0,0,137,1,1,1,29,1,0,0,0,0,0,0,529,0
360,531,140,133,13,0,0,0,0,0,12,0,0,0,5,1,1,0,150,0,0,0,0,0,0,0,316,1
361,596,153,148,29,0,1,0,0,1,17,232,0,0,137,1,1,1,29,1,0,0,0,0,0,0,495,0
362,596,153,148,29,0,1,0,0,1,33,79,0,0,137,1,1,1,29,1,0,0,0,0,0,0,369,0
363,62,39,37,3,0,0,0,0,0,89,0,1,1,139,1,1,0,101,0,0,0,0,0,0,0,333,1
364,596,153,148,29,0,1,0,0,1,349,166,0,0,137,1,1,1,29,1,0,0,0,0,0,0,93,0
365,596,153,148,29,0,1,0,0,1,331,147,0,0,137,1,1,1,29,1,0,0,0,0,0,0,168,0
366,596,153,148,29,0,1,0,0,1,377,145,0,0,137,1,1,1,29,1,0,0,0,0,0,0,250,0
367,286,88,83,4,0,0,0,0,0,138,0,0,0,44,1,1,0,24,0,0,0,0,0,0,0,420,1
368,596,153,148,29,0,1,0,0,1,237,82,0,0,137,1,1,1,29,1,0,0,0,0,0,0,200,0
369,596,153,148,29,0,1,0,0,1,49,204,0,0,137,1,1,1,29,1,0,0,0,0,0,0,501,0
370,423,126,119,7,0,0,0,0,0,176,0,0,0,99,1,1,0,31,0,0,0,0,0,0,0,54,1
371,596,153,148,29,0,1,0,0,1,87,234,0,0,137,1,1,1,29,1,0,0,0,0,0,0,544,0
372,596,153,148,29,0,0,0,0,0,10,0,0,0,137,1,1,0,29,0,0,0,0,0,0,0,379,1
373,283,88,83,5,0,0,0,0,0,138,0,0,0,44,1,1,0,24,0,0,0,0,0,0,0,420,1
374,391,113,107,8,0,0,0,0,0,163,0,0,0,15,1,1,0,8,0,0,0,0,0,0,0,554,1
375,596,153,148,29,0,1,0,0,1,183,87,0,0,137,1,1,1,29,1,0,0,0,0,0,0,45,0
376,95,47,44,1,0,0,0,0,0,97,0,0,0,23,1,1,0,102,0,0,0,0,0,0,0,453,1
377,596,153,148,29,0,1,0,0,1,41,91,0,0,137,1,1,1,29,1,0,0,0,0,0,0,211,0
378,472,132,125,12,0,0,0,0,0,4,0,0,0,10,1,1,0,82,0,0,0,0,0,0,0,435,1
379,596,153,148,29,0,1,0,0,1,247,83,0,0,137,1,1,1,29,1,0,0,0,0,0,0,251,0
380,381,110,104,6,0,0,0,0,0,160,0,0,0,118,1,1,0,40,0,0,0,0,0,0,0,55,0
381,596,153,148,29,0,1,0,0,1,128,79,0,0,137,1,1,1,29,1,0,0,0,0,0,0,432,0
382,596,153,148,29,0,1,0,0,1,302,23,0,0,137,1,1,1,29,1,0,0,0,0,0,0,30,1
383,596,153,148,29,0,1,0,0,1,428,158,0,0,137,1,1,1,29,1,0,0,0,0,0,0,291,0
384,596,153,148,29,0,1,0,0,1,314,156,0,0,137,1,1,1,29,1,0,0,0,0,0,0,12,0
385,596,153,148,29,0,1,0,0,1,161,93,0,0,137,1,1,1,29,1,0,0,0,0,0,0,519,0
386,116,52,49,3,0,0,0,0,0,102,0,1,1,4,1,1,0,77,0,0,0,0,0,0,0,56,1
387,290,89,84,4,0,0,0,0,0,139,0,0,0,3,1,1,0,79,0,0,0,0,0,0,0,398,1
388,596,153,148,29,0,1,0,0,1,284,238,0,0,137,1,1,1,29,1,0,0,0,0,0,0,68,0
389,281,87,83,6,0,0,0,0,0,137,10,1,1,61,1,1,2,71,1,0,0,1,0,0,1,525,1
390,235,76,72,2,0,0,0,0,0,126,0,0,0,135,1,1,0,85,0,0,0,0,0,0,0,119,1
391,257,81,77,6,0,0,0,0,0,131,0,1,1,112,1,1,0,148,0,0,0,0,0,0,0,440,1
392,538,141,134,16,0,0,0,0,0,13,14,1,1,70,1,1,2,132,1,0,0,1,0,0,1,481,1
393,596,153,148,29,0,1,0,0,1,261,59,0,0,137,1,1,1,29,1,0,0,0,0,0,0,383,0
394,596,153,148,29,0,1,0,0,1,397,88,0,0,137,1,1,1,29,1,0,0,0,0,0,0,475,0
395,596,153,148,29,0,1,0,0,1,35,160,0,0,137,1,1,1,29,1,0,0,0,0,0,0,567,0
396,346,101,95,8,0,0,0,0,0,151,0,0,0,26,1,1,0,114,0,0,0,0,0,0,0,553,1
397,596,153,148,29,0,1,0,0,1,350,168,0,0,137,1,1,1,29,1,0,0,0,0,0,0,274,0
398,356,103,97,8,0,0,0,0,0,153,0,0,0,31,1,1,0,54,0,0,0,0,0,0,0,456,1
399,596,153,148,29,0,1,0,0,1,248,69,0,0,137,1,1,1,29,1,0,0,0,0,0,0,516,0
400,588,149,144,29,0,0,0,0,0,6,0,0,0,79,1,1,0,120,0,0,0,0,0,0,0,35,1
401,334,98,93,7,0,0,0,0,0,148,0,0,0,125,1,1,0,17,0,0,0,0,0,0,0,20,1
402,596,153,148,29,0,1,0,0,1,390,77,0,0,137,1,1,1,29,1,0,0,0,0,0,0,258,0
403,596,153,148,29,0,1,0,0,1,241,57,0,0,137,1,1,1,29,1,0,0,0,0,0,0,347,0
404,525,139,132,14,0,0,0,0,0,11,0,0,0,128,1,1,0,74,0,0,0,0,0,0,0,218,1
405,272,85,81,5,0,0,0,0,0,135,0,0,0,25,1,1,0,75,0,0,0,0,0,0,0,375,1
406,384,111,105,7,0,0,0,0,0,161,0,0,0,101,1,1,0,23,0,0,0,0,0,0,0,455,1
407,596,153,148,29,0,1,0,0,1,311,75,0,0,137,1,1,1,29,1,0,0,0,0,0,0,548,0
408,596,153,148,29,0,1,0,0,1,461,81,0,0,137,1,1,1,29,1,0,0,0,0,0,0,203,0
409,39,33,32,1,0,0,0,0,0,83,0,0,0,130,1,1,0,43,0,0,0,0,0,0,0,358,1
410,67,40,38,3,0,0,0,0,0,90,0,1,1,45,1,1,0,103,0,0,0,0,0,0,0,144,1
411,596,153,148,29,0,1,0,0,1,440,186,0,0,137,1,1,1,29,1,0,0,0,0,0,0,209,0
412,583,147,142,29,0,0,0,0,0,4,0,0,0,13,1,1,0,9,0,0,0,0,0,0,0,436,1
413,196,69,65,5,0,0,0,0,0,119,0,0,0,74,1,1,0,64,0,0,0,0,0,0,0,355,1
414,438,129,122,15,0,0,0,0,0,1,0,0,0,37,1,1,0,34,0,0,0,0,0,0,0,555,1
415,596,153,148,29,0,1,0,0,1,75,180,0,0,137,1,1,1,29,1,0,0,0,0,0,0,311,0
416,20,20,19,0,0,0,0,0,0,70,0,1,1,50,1,1,0,36,0,0,0,0,0,0,0,260,1
417,480,133,126,16,0,0,0,0,0,5,0,1,1,113,1,1,0,91,0,0,0,0,0,0,0,148,1
418,455,131,124,16,0,0,0,0,0,3,0,1,1,39,1,1,0,137,0,0,0,0,0,0,0,572,1
